station_id,ln_nm,stin_nm,from_line,from_direction,to_line,to_direction,floor_sequence,n_steps,n_elevator,n_escalator,guide_text
S1_5_0156,5호선,동대문역사문화공원,5호선,을지로4가,2호선,신당,B5 → B3 → B1 → B2,9,3,0,"[B5] 5호선 을지로4가 방면 승강장 하차 → 4호선 방향 환승 엘리베이터(으)로 2개 층 올라가기 (B5 → B3, 엘리베이터) → [B3] 4호선 승강장으로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 2호선 대합실로 이동 → 2호선 신당 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 2호선 신당 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0156,5호선,동대문역사문화공원,5호선,청구,2호선,을지로4가,B5 → B3 → B1 → B2,9,3,0,"[B5] 5호선 청구 방면 승강장 하차 → 4호선 방향 환승 엘리베이터(으)로 2개 층 올라가기 (B5 → B3, 엘리베이터) → [B3] 4호선 승강장으로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 2호선 대합실로 이동 → 2호선 을지로4가 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 2호선 을지로4가 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0156,5호선,동대문역사문화공원,5호선,청구,2호선,신당,B5 → B3 → B1 → B2,9,3,0,"[B5] 5호선 청구 방면 승강장 하차 → 4호선 방향 환승 엘리베이터(으)로 2개 층 올라가기 (B5 → B3, 엘리베이터) → [B3] 4호선 승강장으로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 2호선 대합실로 이동 → 2호선 신당 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 2호선 신당 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0156,5호선,동대문역사문화공원,5호선,을지로4가,4호선,동대문,B5 → B3,4,1,0,"[B5] 5호선 을지로4가 방면 승강장 하차 → 4호선 방향 환승 엘리베이터(으)로 2개 층 올라가기 (B5 → B3, 엘리베이터) → [B3] 4호선 동대문 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_5_0156,5호선,동대문역사문화공원,5호선,을지로4가,4호선,충무로,B5 → B3,4,1,0,"[B5] 5호선 을지로4가 방면 승강장 하차 → 4호선 방향 환승 엘리베이터(으)로 2개 층 올라가기 (B5 → B3, 엘리베이터) → [B3] 4호선 충무로 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_5_0156,5호선,동대문역사문화공원,5호선,청구,4호선,동대문,B5 → B3,4,1,0,"[B5] 5호선 청구 방면 승강장 하차 → 4호선 방향 환승 엘리베이터(으)로 2개 층 올라가기 (B5 → B3, 엘리베이터) → [B3] 4호선 동대문 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_5_0156,5호선,동대문역사문화공원,5호선,청구,4호선,충무로,B5 → B3,4,1,0,"[B5] 5호선 청구 방면 승강장 하차 → 4호선 방향 환승 엘리베이터(으)로 2개 층 올라가기 (B5 → B3, 엘리베이터) → [B3] 4호선 충무로 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_5_0549,5호선,청구,5호선,동대문역사문화공원,6호선,약수,B4 → B3 → B2,6,2,0,"[B4] 5호선 동대문역사문화공원 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 대합실로 이동 → 6호선 약수 방면 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 6호선 약수 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0549,5호선,청구,5호선,동대문역사문화공원,6호선,신당,B4 → B3 → B2,6,2,0,"[B4] 5호선 동대문역사문화공원 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 대합실로 이동 → 6호선 신당 방면 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 6호선 신당 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0549,5호선,청구,5호선,신금호,6호선,약수,B4 → B3 → B2,6,2,0,"[B4] 5호선 신금호 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 대합실로 이동 → 6호선 약수 방면 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 6호선 약수 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0549,5호선,청구,5호선,신금호,6호선,신당,B4 → B3 → B2,6,2,0,"[B4] 5호선 신금호 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 대합실로 이동 → 6호선 신당 방면 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 6호선 신당 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0441,5호선,왕십리,5호선,행당,2호선,상왕십리,B5 → B4 → B2,7,2,0,"[B5] 5호선 행당 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B5 → B4, 엘리베이터) → [B4] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승 대합실로 이동 → [B2] 2호선 상왕십리 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0441,5호선,왕십리,5호선,행당,2호선,한양대,B5 → B4 → B2 → B1 → B2,10,4,0,"[B5] 5호선 행당 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B5 → B4, 엘리베이터) → [B4] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승 대합실로 이동 → 환승 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 환승대합실로 이동 → 2호선 한양대 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 2호선 한양대 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0441,5호선,왕십리,5호선,마장,2호선,상왕십리,B5 → B4 → B2,7,2,0,"[B5] 5호선 마장 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B5 → B4, 엘리베이터) → [B4] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승 대합실로 이동 → [B2] 2호선 상왕십리 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0441,5호선,왕십리,5호선,마장,2호선,한양대,B5 → B4 → B2 → B1 → B2,10,4,0,"[B5] 5호선 마장 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B5 → B4, 엘리베이터) → [B4] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승 대합실로 이동 → 환승 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 환승대합실로 이동 → 2호선 한양대 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 2호선 한양대 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0441,5호선,왕십리,5호선,행당,수인분당선,청량리,B5 → B4 → B2 → B1 → 1F,10,4,0,"[B5] 5호선 행당 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B5 → B4, 엘리베이터) → [B4] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승 대합실로 이동 → 환승 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 환승대합실로 이동 → 수인분당선 승강장 방향 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 수인분당선 청량리 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_5_0441,5호선,왕십리,5호선,5호선 행당,수인분당선,서울숲,B5 → B4 → B2 → B1 → 1F,10,4,0,"[B5] 5호선 행당 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B5 → B4, 엘리베이터) → [B4] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승 대합실로 이동 → 환승 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 환승대합실로 이동 → 수인분당선 승강장 방향 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 수인분당선 서울숲 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_5_0441,5호선,왕십리,5호선,마장,수인분당선,청량리,B5 → B4 → B2 → B1 → 1F,10,4,0,"[B5] 5호선 마장 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B5 → B4, 엘리베이터) → [B4] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승 대합실로 이동 → 환승 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 환승대합실로 이동 → 수인분당선 승강장 방향 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 수인분당선 청량리 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_5_0441,5호선,왕십리,5호선,마장,수인분당선,서울숲,B5 → B4 → B2 → B1 → 1F,10,4,0,"[B5] 5호선 마장 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B5 → B4, 엘리베이터) → [B4] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승 대합실로 이동 → 환승 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 환승대합실로 이동 → 수인분당선 승강장 방향 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 수인분당선 서울숲 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_5_0441,5호선,왕십리,5호선,행당,경의중앙선,응봉,B5 → B4 → B2 → B1 → 1F,10,4,0,"[B5] 5호선 행당 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B5 → B4, 엘리베이터) → [B4] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승 대합실로 이동 → 환승 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 환승대합실로 이동 → 경의중앙선 승강장 방향 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 경의중앙선 응봉 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_5_0441,5호선,왕십리,5호선,행당,경의중앙선,청량리,B5 → B4 → B2 → B1 → 1F,10,4,0,"[B5] 5호선 행당 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B5 → B4, 엘리베이터) → [B4] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승 대합실로 이동 → 환승 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 환승대합실로 이동 → 경의중앙선 승강장 방향 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 경의중앙선 청량리 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_5_0441,5호선,왕십리,5호선,마장,경의중앙선,응봉,B5 → B4 → B2 → B1 → 1F,10,4,0,"[B5] 5호선 마장 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B5 → B4, 엘리베이터) → [B4] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승 대합실로 이동 → 환승 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 환승대합실로 이동 → 경의중앙선 승강장 방향 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 경의중앙선 응봉 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_5_0441,5호선,왕십리,5호선,5호선 마장,경의중앙선,청량리,B5 → B4 → B2 → B1 → 1F,10,4,0,"[B5] 5호선 마장 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B5 → B4, 엘리베이터) → [B4] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 환승 대합실로 이동 → 환승 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 환승대합실로 이동 → 경의중앙선 승강장 방향 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 경의중앙선 청량리 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)"
S1_5_0082,5호선,군자,5호선,장한평,7호선,중곡,B2 → B3,4,1,0,"[B2] 5호선 장한평 방면 승강장 하차 → 7호선 중곡 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 7호선 중곡 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_5_0082,5호선,군자,5호선,5호선 장한평,7호선,어린이대공원,B2 → B3,4,1,0,"[B2] 5호선 장한평 방면 승강장 하차 → 7호선 어린이대공원 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 7호선 어린이대공원 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_5_0082,5호선,군자,5호선,아차산,7호선,중곡,B2 → B3,4,1,0,"[B2] 5호선 아차산 방면 승강장 하차 → 7호선 중곡 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 7호선 중곡 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_5_0082,5호선,군자,5호선,아차산,7호선,어린이대공원,B2 → B3,4,1,0,"[B2] 5호선 아차산 방면 승강장 하차 → 7호선 어린이대공원 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 7호선 어린이대공원 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_5_0546,5호선,천호,5호선,광나루,8호선,암사,B3 → B2 → B1 → B2,8,3,0,"[B3] 5호선 광나루 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 8호선 암사 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 8호선 암사 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0546,5호선,천호,5호선,광나루,8호선,강동구청,B3 → B2 → B1 → B2,8,3,0,"[B3] 5호선 광나루 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 8호선 강동구청 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 8호선 강동구청 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0546,5호선,천호,5호선,강동,8호선,암사,B3 → B2 → B1 → B2,8,3,0,"[B3] 5호선 강동 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 8호선 암사 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 8호선 암사 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_5_0546,5호선,천호,5호선,강동,8호선,강동구청,B3 → B2 → B1 → B2,8,3,0,"[B3] 5호선 강동 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 8호선 강동구청 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 8호선 강동구청 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
